sku,name,description,brand,available,currency,price,updated_at,image,url,product_raw
s39421429,BESTÅ,"Storage combination with doors, black-brown Björköviken/Stubbarp/brown stained oak veneer, 120x42x74 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0999240_pe823225_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s39421429/,
00565758,SKANSNÄS,"Extendable table, brown beech/veneer, 150/205x90 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-00565758/,
s09596920,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 150x80 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444199_pe987429_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s09596920/,
s79554912,LISABO / LISABO,"Table and 4 chairs, black/black, 105 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-black-black__1470759_pe996936_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-black-black-s79554912/,
s79608986,SKÅLSTA,"Table and 4 chairs, oak effect straight light grey-beige/plastic beige tubular metal/light grey-beige, 140x80 cm",IKEA,True,SEK,2575.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige__1449045_pe989728_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige-s79608986/,
s79571638,NORDVIKEN / SKOGSTA,"Table and 6 chairs, antique stain/black, 210/289 cm",IKEA,True,SEK,10765.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordviken-skogsta-table-and-6-chairs-antique-stain-black__1339982_pe948487_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordviken-skogsta-table-and-6-chairs-antique-stain-black-s79571638/,
10225589,BEKVÄM,"Step stool, aspen, 50 cm",IKEA,True,SEK,199.0,2026-03-23,https://www.ikea.com/se/en/images/products/bekvaem-step-stool-aspen__1213999_pe911454_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/bekvaem-step-stool-aspen-10225589/,
s79596827,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 140/196x85 cm",IKEA,True,SEK,7175.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s79596827/,
s19561595,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 150/205 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s19561595/,
s09441061,STRANDTORP / BERGMUND,"Table and 8 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,13955.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey__1057145_pe848773_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey-s09441061/,
s09561633,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 115/170 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s09561633/,
40529462,PINNTORP,"Table, light brown stained/red stained, 125x75 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/pinntorp-table-light-brown-stained-red-stained__1118108_pe872929_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/pinntorp-table-light-brown-stained-red-stained-40529462/,
90587529,NÄSINGE,"Table, dark brown stained/beech veneer, 120 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-table-dark-brown-stained-beech-veneer__1445398_pe988208_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-table-dark-brown-stained-beech-veneer-90587529/,
60597921,ÅLHULT,"Extendable table, beige/brown, 120/170x80 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-extendable-table-beige-brown__1447089_pe988951_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-extendable-table-beige-brown-60597921/,
80586002,HAUGA,"Drop-leaf table, grey/birch veneer, 55/82/109x74 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/hauga-drop-leaf-table-grey-birch-veneer__1375862_pe960374_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hauga-drop-leaf-table-grey-birch-veneer-80586002/,
70563237,SKANSNÄS,"Extendable table, brown beech/veneer, 115/170 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-70563237/,
s79441053,STRANDTORP / BERGMUND,"Table and 4 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,9975.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey__1057113_pe848777_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey-s79441053/,
10423886,NORDEN,"Gateleg table, white, 26/89/152x80 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/norden-gateleg-table-white__1359548_pe954191_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/norden-gateleg-table-white-10423886/,
20293766,MÖRBYLÅNGA,"Table, oak veneer brown stained, 220x100 cm",IKEA,True,SEK,8495.0,2026-03-23,https://www.ikea.com/se/en/images/products/moerbylanga-table-oak-veneer-brown-stained__1360001_pe954330_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/moerbylanga-table-oak-veneer-brown-stained-20293766/,
s49385529,LISABO / LISABO,"Table and 4 chairs, ash veneer/ash, 140x78 cm",IKEA,True,SEK,5175.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash__1470751_pe996928_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash-s49385529/,
20575997,HÄGERNÄS,"Table and 4 chairs, black stained pine",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/haegernaes-table-and-4-chairs-black-stained-pine__1376863_pe960595_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/haegernaes-table-and-4-chairs-black-stained-pine-20575997/,
s49618331,ÅLHULT / NORDMANSSKÄR,"Table and 6 chairs, beige/brown/Tonerud grey black, 170/220x80 cm",IKEA,True,SEK,5265.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black__1502883_pe1007747_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-nordmansskaer-table-and-6-chairs-beige-brown-tonerud-grey-black-s49618331/,
s49596937,NÄSINGE / NÄSINGE,"Table and 4 chairs, white/white Tibbleby beige-grey, 130x80 cm",IKEA,True,SEK,4175.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey__1445378_pe988178_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-naesinge-table-and-4-chairs-white-white-tibbleby-beige-grey-s49596937/,
s39610076,ÅLHULT / ÅLHULT,"Table and 4 chairs, black/brown/Bomstad black black, 120x80 cm",IKEA,True,SEK,3675.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black__1447067_pe988956_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-alhult-table-and-4-chairs-black-brown-bomstad-black-black-s39610076/,
s39421429,BESTÅ,"Storage combination with doors, black-brown Björköviken/Stubbarp/brown stained oak veneer, 120x42x74 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0999240_pe823225_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s39421429/,
00565758,SKANSNÄS,"Extendable table, brown beech/veneer, 150/205x90 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-00565758/,
s09596920,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 150x80 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444199_pe987429_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s09596920/,
s79554912,LISABO / LISABO,"Table and 4 chairs, black/black, 105 cm",IKEA,True,SEK,5675.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-black-black__1470759_pe996936_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-black-black-s79554912/,
s79608986,SKÅLSTA,"Table and 4 chairs, oak effect straight light grey-beige/plastic beige tubular metal/light grey-beige, 140x80 cm",IKEA,True,SEK,2575.0,2026-03-23,https://www.ikea.com/se/en/images/products/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige__1449045_pe989728_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skalsta-table-and-4-chairs-oak-effect-straight-light-grey-beige-plastic-beige-tubular-metal-light-grey-beige-s79608986/,
s79571638,NORDVIKEN / SKOGSTA,"Table and 6 chairs, antique stain/black, 210/289 cm",IKEA,True,SEK,10765.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordviken-skogsta-table-and-6-chairs-antique-stain-black__1339982_pe948487_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordviken-skogsta-table-and-6-chairs-antique-stain-black-s79571638/,
10225589,BEKVÄM,"Step stool, aspen, 50 cm",IKEA,True,SEK,199.0,2026-03-23,https://www.ikea.com/se/en/images/products/bekvaem-step-stool-aspen__1213999_pe911454_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/bekvaem-step-stool-aspen-10225589/,
s79596827,TONSTAD / TONSTAD,"Table and 4 chairs, brown oak veneer/brown oak effect Fridtuna light beige, 140/196x85 cm",IKEA,True,SEK,7175.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige__1444217_pe987457_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s79596827/,
s19561595,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 150/205 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341112_pe948639_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s19561595/,
s09441061,STRANDTORP / BERGMUND,"Table and 8 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,13955.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey__1057145_pe848773_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-8-chairs-brown-gunnared-medium-grey-s09441061/,
s09561633,SKANSNÄS / SKANSNÄS,"Table and 4 chairs, brown beech/brown beech, 115/170 cm",IKEA,True,SEK,13975.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s09561633/,
40529462,PINNTORP,"Table, light brown stained/red stained, 125x75 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/pinntorp-table-light-brown-stained-red-stained__1118108_pe872929_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/pinntorp-table-light-brown-stained-red-stained-40529462/,
90587529,NÄSINGE,"Table, dark brown stained/beech veneer, 120 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/naesinge-table-dark-brown-stained-beech-veneer__1445398_pe988208_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/naesinge-table-dark-brown-stained-beech-veneer-90587529/,
60597921,ÅLHULT,"Extendable table, beige/brown, 120/170x80 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/alhult-extendable-table-beige-brown__1447089_pe988951_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/alhult-extendable-table-beige-brown-60597921/,
80586002,HAUGA,"Drop-leaf table, grey/birch veneer, 55/82/109x74 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/hauga-drop-leaf-table-grey-birch-veneer__1375862_pe960374_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hauga-drop-leaf-table-grey-birch-veneer-80586002/,
70563237,SKANSNÄS,"Extendable table, brown beech/veneer, 115/170 cm",IKEA,True,SEK,7995.0,2026-03-23,https://www.ikea.com/se/en/images/products/skansnaes-extendable-table-brown-beech-veneer__1341011_pe948596_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/skansnaes-extendable-table-brown-beech-veneer-70563237/,
s79441053,STRANDTORP / BERGMUND,"Table and 4 chairs, brown/Gunnared medium grey, 150/205/260 cm",IKEA,True,SEK,9975.0,2026-03-23,https://www.ikea.com/se/en/images/products/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey__1057113_pe848777_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/strandtorp-bergmund-table-and-4-chairs-brown-gunnared-medium-grey-s79441053/,
10423886,NORDEN,"Gateleg table, white, 26/89/152x80 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/norden-gateleg-table-white__1359548_pe954191_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/norden-gateleg-table-white-10423886/,
20293766,MÖRBYLÅNGA,"Table, oak veneer brown stained, 220x100 cm",IKEA,True,SEK,8495.0,2026-03-23,https://www.ikea.com/se/en/images/products/moerbylanga-table-oak-veneer-brown-stained__1360001_pe954330_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/moerbylanga-table-oak-veneer-brown-stained-20293766/,
s49385529,LISABO / LISABO,"Table and 4 chairs, ash veneer/ash, 140x78 cm",IKEA,True,SEK,5175.0,2026-03-23,https://www.ikea.com/se/en/images/products/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash__1470751_pe996928_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash-s49385529/,
70239710,STOCKHOLM,"Coffee table, walnut veneer, 180x59 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/stockholm-coffee-table-walnut-veneer__0212281_pe339545_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stockholm-coffee-table-walnut-veneer-70239710/,
00541418,HOLMERUD,"Coffee table, dark brown, 90x55 cm",IKEA,True,SEK,699.0,2026-03-23,https://www.ikea.com/se/en/images/products/holmerud-coffee-table-dark-brown__1246960_pe922411_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/holmerud-coffee-table-dark-brown-00541418/,
50515167,JAKOBSFORS,"Coffee table, dark brown stained oak veneer, 80 cm",IKEA,True,SEK,1195.0,2026-03-23,https://www.ikea.com/se/en/images/products/jakobsfors-coffee-table-dark-brown-stained-oak-veneer__1108167_pe869324_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/jakobsfors-coffee-table-dark-brown-stained-oak-veneer-50515167/,
30449908,LACK,"Side table, white, 55x55 cm",IKEA,True,SEK,129.0,2026-03-23,https://www.ikea.com/se/en/images/products/lack-side-table-white__1057263_pe848812_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lack-side-table-white-30449908/,
90449905,LACK,"Coffee table, white, 90x55 cm",IKEA,True,SEK,249.0,2026-03-23,https://www.ikea.com/se/en/images/products/lack-coffee-table-white__0702217_pe724349_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lack-coffee-table-white-90449905/,
30604348,VITTSJÖ,"Coffee table, light beige/glass, 75 cm",IKEA,True,SEK,599.0,2026-03-23,https://www.ikea.com/se/en/images/products/vittsjoe-coffee-table-light-beige-glass__1438176_pe984631_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vittsjoe-coffee-table-light-beige-glass-30604348/,
00104291,LACK,"Coffee table, black-brown, 118x78 cm",IKEA,True,SEK,499.0,2026-03-23,https://www.ikea.com/se/en/images/products/lack-coffee-table-black-brown__0836233_pe601379_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lack-coffee-table-black-brown-00104291/,
30578556,SONHULT,"Nest of tables, set of 2, grey/walnut effect",IKEA,True,SEK,599.0,2026-03-23,https://www.ikea.com/se/en/images/products/sonhult-nest-of-tables-set-of-2-grey-walnut-effect__1344318_pe949823_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/sonhult-nest-of-tables-set-of-2-grey-walnut-effect-30578556/,
30514791,LACK,"Side table, white, 35x35 cm",IKEA,True,SEK,99.0,2026-03-23,https://www.ikea.com/se/en/images/products/lack-side-table-white__1063542_ph181543_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/lack-side-table-white-30514791/,
40534152,ÖSTAVALL,"Adjustable coffee table, black, 90 cm",IKEA,True,SEK,1395.0,2026-03-23,https://www.ikea.com/se/en/images/products/oestavall-adjustable-coffee-table-black__1486001_pe1002252_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/oestavall-adjustable-coffee-table-black-40534152/,
20586552,STOCKHOLM 2025,"Coffee table, oak veneer glass",IKEA,True,SEK,2495.0,2026-03-23,https://www.ikea.com/se/en/images/products/stockholm-2025-coffee-table-oak-veneer-glass__1424982_ph203250_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stockholm-2025-coffee-table-oak-veneer-glass-20586552/,
20487873,IDANÄS,"Coffee table, white, 107x55 cm",IKEA,True,SEK,2495.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-coffee-table-white__1161067_pe889275_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-coffee-table-white-20487873/,
20538721,HOLMERUD,"Side table, dark brown, 80x31 cm",IKEA,True,SEK,599.0,2026-03-23,https://www.ikea.com/se/en/images/products/holmerud-side-table-dark-brown__1246977_pe922425_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/holmerud-side-table-dark-brown-20538721/,
50590406,TORSJÖ,"Coffee table, gold effect/glass, 88 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/torsjoe-coffee-table-gold-effect-glass__1362928_pe955366_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/torsjoe-coffee-table-gold-effect-glass-50590406/,
90562246,LISTERBY,"Coffee table, dark brown beech veneer, 140x60 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/listerby-coffee-table-dark-brown-beech-veneer__1170193_pe892710_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/listerby-coffee-table-dark-brown-beech-veneer-90562246/,
10239713,STOCKHOLM,"Nest of tables, set of 2, walnut veneer",IKEA,True,SEK,2295.0,2026-03-23,https://www.ikea.com/se/en/images/products/stockholm-nest-of-tables-set-of-2-walnut-veneer__0212223_pe362779_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stockholm-nest-of-tables-set-of-2-walnut-veneer-10239713/,
10587712,GUTTANE,"Coffee table, oak, 116x39 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/guttane-coffee-table-oak__1392298_ph201020_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/guttane-coffee-table-oak-10587712/,
70389356,BORGEBY,"Coffee table, birch veneer, 70 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/borgeby-coffee-table-birch-veneer__0949801_pe800020_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/borgeby-coffee-table-birch-veneer-70389356/,
