sku,chunk_text,semantic_score,category,price_tier
KF-Y2007-PUT1023_7618938634410_45714604523690,seat dimension: 16.,0,chair,high
KF-Y2007-PUT1023_7618938634410_45714604523690,weight capacity: 300 lbs.,-8,chair,high
KF-Y2007-PUT1023_7618938634410_45714604523690,set of 2.,-8,chair,high
ME7056B-G0402190-M_6956504318122_45221285429418,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402190-M_6956504318122_45221285429418,we heard you.,-8,chair,premium
ME7056B-G0402190-M_6956504318122_45221285429418,engineered wood is epa tsca title vi compliant.,-8,chair,premium
ME7056B-G0402190-Z_7793206132906_45221259149482,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402190-Z_7793206132906_45221259149482,we heard you.,-8,chair,premium
ME7056B-G0402190-Z_7793206132906_45221259149482,engineered wood is epa tsca title vi compliant.,-8,chair,premium
AC72183-G0402810_7907351494826_45299391594666,seat dimension: 21.,0,chair,premium
AC72183-G0402810_7907351494826_45299391594666,weight capacity: 350 lbs.,-8,chair,premium
AC72183-G0402810_7907351494826_45299391594666,overall dimension: 31.,-12,chair,premium
S78012-G0402170-2PC-SOFA_7721291153578_45721767608490,seat firmness: medium.,0,sofa,luxury
S78012-G0402170-2PC-SOFA_7721291153578_45721767608490,"on a scale from 1 to 5 (5 being firmest), it's a 3.",-19,sofa,luxury
S78012-G0402170-2PC-SOFA_7721291153578_45721767608490,5''d x 18.,-20,sofa,luxury
KF-A1038C-U243022-L_7463145701546_45408809189546,seat dimension: 21.,0,chair,premium
KF-A1038C-U243022-L_7463145701546_45408809189546,both seat and back cushions are loose and not reversible.,-3,chair,premium
KF-A1038C-U243022-L_7463145701546_45408809189546,weight capacity: 300 lbs.,-8,chair,premium
KF-A1038C-U243022-Z_7803000029354_45408792772778,seat dimension: 21.,0,chair,premium
KF-A1038C-U243022-Z_7803000029354_45408792772778,both seat and back cushions are loose and not reversible.,-3,chair,premium
KF-A1038C-U243022-Z_7803000029354_45408792772778,weight capacity: 300 lbs.,-8,chair,premium
BS72001-PU6030-76_7519248318634_45844925644970,seat dimension: 17.,0,chair,high
BS72001-PU6030-76_7519248318634_45844925644970,seat dimension: 17.,0,chair,high
BS72001-PU6030-76_7519248318634_45844925644970,approximately 15 minutes.,0,chair,high
3-BS72001-PU6033_7519248318634_45718538518698,seat dimension: 17.,0,chair,premium
3-BS72001-PU6033_7519248318634_45718538518698,seat dimension: 17.,0,chair,premium
3-BS72001-PU6033_7519248318634_45718538518698,approximately 15 minutes.,0,chair,premium
BS71027G-B1105_7280989208746_45787488387242,seat height.,8,chair,high
BS71027G-B1105_7280989208746_45787488387242,the direction of the seat rotates with your body.,-3,chair,high
BS71027G-B1105_7280989208746_45787488387242,then connect the seat part with the leg part.,-3,chair,high
BS71027G-C0200320T_7280989208746_45787478655146,seat height.,8,chair,high
BS71027G-C0200320T_7280989208746_45787478655146,the direction of the seat rotates with your body.,-3,chair,high
BS71027G-C0200320T_7280989208746_45787478655146,then connect the seat part with the leg part.,-3,chair,high
ME7A6055-BROWN_7966400676010_45886936809642,seat dimension: 21.,0,chair,luxury
ME7A6055-BROWN_7966400676010_45886936809642,large size lift chair: overall dimension 38.,-2,chair,luxury
ME7A6055-BROWN_7966400676010_45886936809642,the davin triple power lift chair is an excellent choice for a well-tailored sitting experience.,-5,chair,luxury
AC71200D-A0300303_7887745417386_45174455173290,ottoman: 17.,10,chair,luxury
AC71200D-A0300303_7887745417386_45174455173290,chair in fully reclined position: 45.,7,chair,luxury
AC71200D-A0300303_7887745417386_45174455173290,seat dimension: 19.,0,chair,luxury
AC71200D-NL5109_7887745417386_45174449406122,ottoman: 17.,10,chair,luxury
AC71200D-NL5109_7887745417386_45174449406122,chair in fully reclined position: 45.,7,chair,luxury
AC71200D-NL5109_7887745417386_45174449406122,seat dimension: 19.,0,chair,luxury
AC71200D-U243022_7887745417386_45174449373354,ottoman: 17.,10,chair,luxury
AC71200D-U243022_7887745417386_45174449373354,chair in fully reclined position: 45.,7,chair,luxury
AC71200D-U243022_7887745417386_45174449373354,seat dimension: 19.,0,chair,luxury
S78012-G0402130-CORNER_7982923776170_46075209187498,chita modular couches feature clean and classic design with comfortable and wider seats to offer you a never ending relax after a long day.,-51,sofa,premium
ME7056B-U722212-M_6956504318122_45158132940970,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7056B-U722212-M_6956504318122_45158132940970,we heard you.,-8,chair,luxury
ME7056B-U722212-M_6956504318122_45158132940970,engineered wood is epa tsca title vi compliant.,-8,chair,luxury
ME7A6053-BROWN-ZG-2_7966398841002_46056317386922,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
ME7A6053-BROWN-ZG-2_7966398841002_46056317386922,hand selected matching faux leather on the sides and back.,-8,chair,luxury
ME7A6053-BROWN-ZG-2_7966398841002_46056317386922,weight capacity: 350 lbs.,-8,chair,luxury
ME7A6053-BROWN-ZG_7966398841002_45886871863466,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
ME7A6053-BROWN-ZG_7966398841002_45886871863466,hand selected matching faux leather on the sides and back.,-8,chair,luxury
ME7A6053-BROWN-ZG_7966398841002_45886871863466,weight capacity: 350 lbs.,-8,chair,luxury
3-BS72001-PU6030_7519248318634_45718538485930,seat dimension: 17.,0,chair,premium
3-BS72001-PU6030_7519248318634_45718538485930,seat dimension: 17.,0,chair,premium
3-BS72001-PU6030_7519248318634_45718538485930,approximately 15 minutes.,0,chair,premium
MS76379-G0402190-5PC-2PW_7995304345770_46130464850090,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-5PC-2PW_7995304345770_46130464850090,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402190-5PC-2PW_7995304345770_46130464850090,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
MS76379-G0402190-4PC-2PW_7995218100394_46128716218538,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-4PC-2PW_7995218100394_46128716218538,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402190-4PC-2PW_7995218100394_46128716218538,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
MS76379-G0402190-3PC-2PW_7994942193834_46125772865706,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-3PC-2PW_7994942193834_46125772865706,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402190-3PC-2PW_7994942193834_46125772865706,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
MS76379-G0402190-2PC-2PW_7994934853802_46125683409066,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-2PC-2PW_7994934853802_46125683409066,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402190-2PC-2PW_7994934853802_46125683409066,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
BS71027G-PU160_7280989208746_45787505852586,seat height.,8,chair,high
BS71027G-PU160_7280989208746_45787505852586,the direction of the seat rotates with your body.,-3,chair,high
BS71027G-PU160_7280989208746_45787505852586,then connect the seat part with the leg part.,-3,chair,high
MS76379-G0402100-3PC-2PW_7994942193834_46125772898474,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-3PC-2PW_7994942193834_46125772898474,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402100-3PC-2PW_7994942193834_46125772898474,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
MS76379-G0402100-2PC-2PW_7994934853802_46125683441834,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-2PC-2PW_7994934853802_46125683441834,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402100-2PC-2PW_7994934853802_46125683441834,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
KF-Y2007-PUGTSF_7618938634410_45714604490922,seat dimension: 16.,0,chair,high
KF-Y2007-PUGTSF_7618938634410_45714604490922,weight capacity: 300 lbs.,-8,chair,high
KF-Y2007-PUGTSF_7618938634410_45714604490922,set of 2.,-8,chair,high
AC72303-G0402190-Grey_7923990200490_45408647839914,7 lbs,0,chair,premium
AC72303-G0402190-Grey_7923990200490_45408647839914,u-shaped arms of solid wood with oak veneer wraps around the entire silhouette for an intriguing takeaway.,-3,chair,premium
AC72303-G0402190-Grey_7923990200490_45408647839914,5''h seat size: 22.,-15,chair,premium
ME7A6067-SADDLE-1S_7976510226602_46006037971114,seat dimension: 21.,0,chair,premium
ME7A6067-SADDLE-1S_7976510226602_46006037971114,seat dimension: 21.,0,chair,premium
ME7A6067-SADDLE-1S_7976510226602_46006037971114,weight capacity: 350 lbs.,-8,chair,premium
S78012-G0402161-O_7763121209514_45158719029418,spacious & versatile storage ottoman.,9,sofa,high
S78012-G0402161-O_7763121209514_45158719029418,dstorage space: 28.,0,sofa,high
S78012-G0402161-O_7763121209514_45158719029418,seat firmness: medium.,0,sofa,high
BS72019-ENJOY455_7914043736234_45372336079018,seat dimension: 16.,0,chair,premium
BS72019-ENJOY455_7914043736234_45372336079018,product net weight: 27.,0,chair,premium
BS72019-ENJOY455_7914043736234_45372336079018,2 lbs.,0,chair,premium
ME7056B-B-878-M_6956504318122_45158068224170,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-B-878-M_6956504318122_45158068224170,we heard you.,-8,chair,premium
ME7056B-B-878-M_6956504318122_45158068224170,engineered wood is epa tsca title vi compliant.,-8,chair,premium
AC72951-17AY17-1_7933253910698_45477455036586,1 lbs,0,chair,premium
AC72951-17AY17-1_7933253910698_45477455036586,overall size: 33.,-4,chair,premium
AC72951-17AY17-1_7933253910698_45477455036586,4''h seat size: 20.,-15,chair,premium
AC72951-8957-4_7933253910698_45477450776746,1 lbs,0,chair,premium
AC72951-8957-4_7933253910698_45477450776746,overall size: 33.,-4,chair,premium
AC72951-8957-4_7933253910698_45477450776746,4''h seat size: 20.,-15,chair,premium
DC72179-C0200311T_7902321934506_45259183620266,seat dimension: 17.,0,chair,premium
DC72179-C0200311T_7902321934506_45259183620266,【anywhere chair】our dining chair with hidden casters is more than just a typical dining chair.,-1,chair,premium
DC72179-C0200311T_7902321934506_45259183620266,weight capacity: 350 lbs.,-8,chair,premium
KJWB002-CFF0037-3-F_7988558266538_46099511836842,storage space:the 9.,0,bed,luxury
KJWB002-CFF0037-3-F_7988558266538_46099511836842,this modern mid-century bed seamlessly integrates into any space.,-5,bed,luxury
KJWB002-CFF0037-3-F_7988558266538_46099511836842,the queen size bed comes in two separate boxes.,-6,bed,luxury
DC72233-A0603201T_7984977182890_46084785668266,modern wingback dining chair.,9,chair,premium
DC72233-A0603201T_7984977182890_46084785668266,"this chair artfully combines mid-century wingback design with contemporary flair, resulting in a graceful yet vibrant masterpiece.",-9,chair,premium
DC72233-A0603201T_7984977182890_46084785668266,sturdy construction & certified materials.,-12,chair,premium
DC72233-A0603211T_7984977182890_46084785635498,modern wingback dining chair.,9,chair,premium
DC72233-A0603211T_7984977182890_46084785635498,"this chair artfully combines mid-century wingback design with contemporary flair, resulting in a graceful yet vibrant masterpiece.",-9,chair,premium
DC72233-A0603211T_7984977182890_46084785635498,sturdy construction & certified materials.,-12,chair,premium
DC72233-A0603290T_7984977182890_46084784685226,modern wingback dining chair.,9,chair,premium
DC72233-A0603290T_7984977182890_46084784685226,"this chair artfully combines mid-century wingback design with contemporary flair, resulting in a graceful yet vibrant masterpiece.",-9,chair,premium
DC72233-A0603290T_7984977182890_46084784685226,sturdy construction & certified materials.,-12,chair,premium
DC72232-A0603201T_7984977182890_46083549200554,modern wingback dining chair.,9,chair,premium
DC72232-A0603201T_7984977182890_46083549200554,"this chair artfully combines mid-century wingback design with contemporary flair, resulting in a graceful yet vibrant masterpiece.",-9,chair,premium
DC72232-A0603201T_7984977182890_46083549200554,sturdy construction & certified materials.,-12,chair,premium
DC72179-C311T-CU6722_7902321934506_45259618451626,seat dimension: 17.,0,chair,premium
DC72179-C311T-CU6722_7902321934506_45259618451626,【anywhere chair】our dining chair with hidden casters is more than just a typical dining chair.,-1,chair,premium
DC72179-C311T-CU6722_7902321934506_45259618451626,weight capacity: 350 lbs.,-8,chair,premium
AC72901-PU6030_7904275660970_45272118100138,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,high
AC72901-PU6030_7904275660970_45272118100138,"the natural grain of the rubber wood evokes the timeless beauty of the outdoors, while the robust frame provides a sturdy, weathered embrace akin to that of an al fresco retreat.",-36,chair,high
ME7A130-CU6722_7970439168170_45914505281706,seat dimension: 21.,0,chair,premium
ME7A130-CU6722_7970439168170_45914505281706,3'd x 22.,0,chair,premium
ME7A130-CU6722_7970439168170_45914505281706,durability: this chair is not your average nursery chair.,-1,chair,premium
BS71027G-PU159_7280989208746_45787505688746,seat height.,8,chair,high
BS71027G-PU159_7280989208746_45787505688746,the direction of the seat rotates with your body.,-3,chair,high
BS71027G-PU159_7280989208746_45787505688746,then connect the seat part with the leg part.,-3,chair,high
3-BS72007-PUGTSF_7618938634410_45718617686186,seat dimension: 16.,0,chair,high
3-BS72007-PUGTSF_7618938634410_45718617686186,weight capacity: 300 lbs.,-8,chair,high
3-BS72007-PUGTSF_7618938634410_45718617686186,set of 2.,-8,chair,high
3-BS72007-B-20315_7618938634410_45718617620650,seat dimension: 16.,0,chair,high
3-BS72007-B-20315_7618938634410_45718617620650,weight capacity: 300 lbs.,-8,chair,high
3-BS72007-B-20315_7618938634410_45718617620650,set of 2.,-8,chair,high
BS72018-PU6030_7891137364138_45384290762922,elegant counter stool.,4,chair,high
BS72018-PU6030_7891137364138_45384290762922,overall: 21.,-4,chair,high
BS72018-PU6030_7891137364138_45384290762922,weight capacity: 300 lbs.,-8,chair,high
ME7056B-G0402161-M_6956504318122_45221285396650,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402161-M_6956504318122_45221285396650,we heard you.,-8,chair,premium
ME7056B-G0402161-M_6956504318122_45221285396650,engineered wood is epa tsca title vi compliant.,-8,chair,premium
ME7056B-G0402161-Z_7793206132906_45221259116714,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402161-Z_7793206132906_45221259116714,we heard you.,-8,chair,premium
ME7056B-G0402161-Z_7793206132906_45221259116714,engineered wood is epa tsca title vi compliant.,-8,chair,premium
S78012-G0402161-AL_7720406745258_45158432145578,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402161-AL_7720406745258_45158432145578,seat firmness: medium.,0,sofa,premium
S78012-G0402161-AL_7720406745258_45158432145578,care instructions.,0,sofa,premium
S78012-G0402161-ARMLESS-SOFA_7720406745258_45158432112810,2-piece modular armless sofa.,11,sofa,luxury
S78012-G0402161-ARMLESS-SOFA_7720406745258_45158432112810,seat firmness: medium.,0,sofa,luxury
S78012-G0402161-ARMLESS-SOFA_7720406745258_45158432112810,care instructions.,0,sofa,luxury
S78012-G0402130-O_7763121209514_45151708283050,spacious & versatile storage ottoman.,9,sofa,high
S78012-G0402130-O_7763121209514_45151708283050,dstorage space: 28.,0,sofa,high
S78012-G0402130-O_7763121209514_45151708283050,seat firmness: medium.,0,sofa,high
AC72303-6722-5-Walnut_7923990200490_45408576733354,7 lbs,0,chair,premium
AC72303-6722-5-Walnut_7923990200490_45408576733354,u-shaped arms of solid wood with oak veneer wraps around the entire silhouette for an intriguing takeaway.,-3,chair,premium
AC72303-6722-5-Walnut_7923990200490_45408576733354,5''h seat size: 22.,-15,chair,premium
AC72901-ENJOY100_7904275660970_45272118132906,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,high
AC72901-ENJOY100_7904275660970_45272118132906,"the natural grain of the rubber wood evokes the timeless beauty of the outdoors, while the robust frame provides a sturdy, weathered embrace akin to that of an al fresco retreat.",-36,chair,high
S78031-G0402190-3S_7819461656746_45015020798122,5.,0,sofa,luxury
S78031-G0402190-3S_7819461656746_45015020798122,6 kgs gross weight: 180.,0,sofa,luxury
S78031-G0402190-3S_7819461656746_45015020798122,free swatches available.,0,sofa,luxury
DC72016-PU6016_7798075687082_44932064280746,minimalistic iron frame adds a touch of elegance to any dining room.,2,chair,high
DC72016-PU6016_7798075687082_44932064280746,compatible with scotchgard fabric water shield.,0,chair,high
DC72016-PU6016_7798075687082_44932064280746,seat dimension: 18.,0,chair,high
S72637-G0400801-4PC-MODULAR_7681981481130_44357895749802,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-4PC-MODULAR_7681981481130_44357895749802,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400801-4PC-MODULAR_7681981481130_44357895749802,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400801-3PC-SOFA_7681977090218_44357871206570,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-3PC-SOFA_7681977090218_44357871206570,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400801-3PC-SOFA_7681977090218_44357871206570,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
DC71261-B-1223_7470489174186_43499953488042,seat dimension: 17.,0,chair,high
DC71261-B-1223_7470489174186_43499953488042,weight capacity: 300 lbs.,-8,chair,high
DC71261-B-1223_7470489174186_43499953488042,"in the contiguous u. s., delivery takes about 4–7 days.",-8,chair,high
Y1510H-B1105_7379877789866_42981138694314,8”d x 18.,0,chair,premium
Y1510H-B1105_7379877789866_42981138694314,9“w x 39.,0,chair,premium
Y1510H-B1105_7379877789866_42981138694314,4”hseat: 16.,0,chair,premium
S72637-G0400801-AL_7681985216682_44949940175018,ottoman overall size: 44.,3,sofa,luxury
S72637-G0400801-AL_7681985216682_44949940175018,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-AL_7681985216682_44949940175018,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
AC71231-H732_7602355110058_43934778327210,specifications.,0,chair,premium
AC71231-H732_7602355110058_43934778327210,seat dimension: 23.,0,chair,premium
AC71231-H732_7602355110058_43934778327210,take a spin.,-8,chair,premium
KF-A1079-B-1105_6937255739562_43860227326122,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
KF-A1079-B-1105_6937255739562_43860227326122,fabric cover: linen.,0,chair,premium
KF-A1079-B-1105_6937255739562_43860227326122,"graceful silhouette with sloped arms, this club armchair is a classic piece with a fresh twist and might.",-6,chair,premium
BS72015-PU6016_7798094987434_44932097081514,seat dimension: 16.,0,chair,mid
BS72015-PU6016_7798094987434_44932097081514,compatible with scotchgard fabric water shield.),0,chair,mid
BS72015-PU6016_7798094987434_44932097081514,weight capacity: 300 lbs.,-8,chair,mid
DC71266-C0200311T_7459360538794_43231097389226,seat dimension: 17.,0,chair,high
DC71266-C0200311T_7459360538794_43231097389226,weight capacity: 300 lbs.,-8,chair,high
DC71266-C0200311T_7459360538794_43231097389226,oeko-tex-certified fabric is stain-resistant and water-repellent.,-16,chair,high
DC72012-PU6030_7709849026730_44550408110250,seat dimension: 18.,0,chair,high
DC72012-PU6030_7709849026730_44550408110250,weight capacity: 300 lbs.,-8,chair,high
DC72012-PU6030_7709849026730_44550408110250,set of 2.,-8,chair,high
ME7056B-CU001-M_6956504318122_41328410656938,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7056B-CU001-M_6956504318122_41328410656938,we heard you.,-8,chair,luxury
ME7056B-CU001-M_6956504318122_41328410656938,engineered wood is epa tsca title vi compliant.,-8,chair,luxury
M-79098-L1020_6937255674026_43039646056618,smooth-reclining mechanism.,0,chair,luxury
M-79098-L1020_6937255674026_43039646056618,manual headrest & double layer backrest.,0,chair,luxury
M-79098-L1020_6937255674026_43039646056618,generously padded cushions.,-8,chair,luxury
BS71279-PU6300_7548244230314_43523181346986,seat: 17.,8,chair,premium
BS71279-PU6300_7548244230314_43523181346986,weight capacity: 300 lbs.,-8,chair,premium
BS71279-PU6300_7548244230314_43523181346986,it brings high style to your kitchen counters.,-11,chair,premium
S78012-G0402190-AL_7720406745258_44927806865578,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402190-AL_7720406745258_44927806865578,seat firmness: medium.,0,sofa,premium
S78012-G0402190-AL_7720406745258_44927806865578,care instructions.,0,sofa,premium
KF-A1038C-G0402100-Z_7803000029354_44947257589930,seat dimension: 21.,0,chair,premium
KF-A1038C-G0402100-Z_7803000029354_44947257589930,both seat and back cushions are loose and not reversible.,-3,chair,premium
KF-A1038C-G0402100-Z_7803000029354_44947257589930,weight capacity: 300 lbs.,-8,chair,premium
DC72014-PU6030_7798085714090_44932087677098,lovy counter stool.,8,chair,high
DC72014-PU6030_7798085714090_44932087677098,matching counter stools available at watson & whitely.,5,chair,high
DC72014-PU6030_7798085714090_44932087677098,compatible with scotchgard fabric water shield.),0,chair,high
DC72016-A303_7798075687082_44932064247978,minimalistic iron frame adds a touch of elegance to any dining room.,2,chair,high
DC72016-A303_7798075687082_44932064247978,compatible with scotchgard fabric water shield.,0,chair,high
DC72016-A303_7798075687082_44932064247978,seat dimension: 18.,0,chair,high
ME79067B-L1021_6937255968938_44804367515818,power glider swivel rocker recliner chair.,10,chair,luxury
ME79067B-L1021_6937255968938_44804367515818,"cover: top grain leather with pvc/pu, micro fiber.",3,chair,luxury
ME79067B-L1021_6937255968938_44804367515818,wood type: birch; swivel: 270° swivel base.,0,chair,luxury
KF-A1038C-G0402100-L_7463145701546_44754881675434,seat dimension: 21.,0,chair,premium
KF-A1038C-G0402100-L_7463145701546_44754881675434,both seat and back cushions are loose and not reversible.,-3,chair,premium
KF-A1038C-G0402100-L_7463145701546_44754881675434,weight capacity: 300 lbs.,-8,chair,premium
DC72012-A303_7709849026730_44550408175786,seat dimension: 18.,0,chair,high
DC72012-A303_7709849026730_44550408175786,weight capacity: 300 lbs.,-8,chair,high
DC72012-A303_7709849026730_44550408175786,set of 2.,-8,chair,high
S-77000-CU6722-3S_7132460908714_44068903452842,double stitching detail gives your sofa an exquisite look. 【,-1,sofa,premium
S-77000-CU6722-3S_7132460908714_44068903452842,"the sofa successfully passes the durability test for the seat, back and arm.",-1,sofa,premium
S-77000-CU6722-3S_7132460908714_44068903452842,product specifications】 overall size: 30.,-4,sofa,premium
BS71219B-B-1105_6937263931562_43933235806378,overall：19.,0,chair,high
BS71219B-B-1105_6937263931562_43933235806378,1”w x 22“d x 38.,0,chair,high
BS71219B-B-1105_6937263931562_43933235806378,this barstool creates the perfect mix of comfort and style.,-16,chair,high
Y606D-PU223_6936561746090_42670075445418,6“ x h40.,0,chair,premium
Y606D-PU223_6936561746090_42670075445418,the alina counter stool creates a classically designed transitional silhouette.,-3,chair,premium
Y606D-PU223_6936561746090_42670075445418,just connect the seat part with the leg part.,-3,chair,premium
ME7056B-CU013-Z_7793206132906_44916942569642,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-CU013-Z_7793206132906_44916942569642,we heard you.,-8,chair,premium
ME7056B-CU013-Z_7793206132906_44916942569642,engineered wood is epa tsca title vi compliant.,-8,chair,premium
M-79098-L1021_6937255674026_41612633342122,smooth-reclining mechanism.,0,chair,luxury
M-79098-L1021_6937255674026_41612633342122,manual headrest & double layer backrest.,0,chair,luxury
M-79098-L1021_6937255674026_41612633342122,generously padded cushions.,-8,chair,luxury
ME7056B-CU013-M_6956504318122_41328410788010,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-CU013-M_6956504318122_41328410788010,we heard you.,-8,chair,premium
ME7056B-CU013-M_6956504318122_41328410788010,engineered wood is epa tsca title vi compliant.,-8,chair,premium
ME7056B-CU009-M_6956504318122_41328410820778,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7056B-CU009-M_6956504318122_41328410820778,we heard you.,-8,chair,luxury
ME7056B-CU009-M_6956504318122_41328410820778,engineered wood is epa tsca title vi compliant.,-8,chair,luxury
DC71263-C0200311T_7471188148394_43954063573162,seat dimension: 17.,0,chair,high
DC71263-C0200311T_7471188148394_43954063573162,weight capacity: 300 lbs.,-8,chair,high
DC71263-C0200311T_7471188148394_43954063573162,details: overall dimension: 24.,-12,chair,high
S78012-G0402130-5PC-MODULAR_7791606628522_45151686852778,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402130-5PC-MODULAR_7791606628522_45151686852778,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402130-5PC-MODULAR_7791606628522_45151686852778,rearrangeable for any occasion.,0,sofa,luxury
S78012-G0402130-4PC-MODULAR_7721294856362_45151679283370,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402130-4PC-MODULAR_7721294856362_45151679283370,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402130-4PC-MODULAR_7721294856362_45151679283370,rearrangeable for any occasion.,0,sofa,luxury
S78012-G0402130-3PC-SOFA_7721294561450_45151658803370,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402130-3PC-SOFA_7721294561450_45151658803370,5''d x 18.,-20,sofa,luxury
S78012-G0402130-3PC-SOFA_7721294561450_45151658803370,5''h.,-20,sofa,luxury
S78012-G0402130-AL_7720406745258_45151633309866,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402130-AL_7720406745258_45151633309866,seat firmness: medium.,0,sofa,premium
S78012-G0402130-AL_7720406745258_45151633309866,care instructions.,0,sofa,premium
S78012-G0402130-ARMLESS-SOFA_7720406745258_45151633277098,2-piece modular armless sofa.,11,sofa,luxury
S78012-G0402130-ARMLESS-SOFA_7720406745258_45151633277098,seat firmness: medium.,0,sofa,luxury
S78012-G0402130-ARMLESS-SOFA_7720406745258_45151633277098,care instructions.,0,sofa,luxury
S71163-C0200311T-1S_7877318181034_45134879391914,3 kgs gross weight: 94.,0,chair,luxury
S71163-C0200311T-1S_7877318181034_45134879391914,6 kgs seat firmness: medium.,-3,chair,luxury
S71163-C0200311T-1S_7877318181034_45134879391914,overall size: 42.,-4,chair,luxury
KF-Y2001-PU6033-B_7519248318634_45067834294442,seat dimension: 17.,0,chair,high
KF-Y2001-PU6033-B_7519248318634_45067834294442,seat dimension: 17.,0,chair,high
KF-Y2001-PU6033-B_7519248318634_45067834294442,approximately 15 minutes.,0,chair,high
KF-Y2001-PU6030-B_7519248318634_45067834228906,seat dimension: 17.,0,chair,high
KF-Y2001-PU6030-B_7519248318634_45067834228906,seat dimension: 17.,0,chair,high
KF-Y2001-PU6030-B_7519248318634_45067834228906,approximately 15 minutes.,0,chair,high
S78012-G0402190-3PC-SOFA_7721294561450_44694914072746,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402190-3PC-SOFA_7721294561450_44694914072746,5''d x 18.,-20,sofa,luxury
S78012-G0402190-3PC-SOFA_7721294561450_44694914072746,5''h.,-20,sofa,luxury
S78012-G0402190-ARMLESS-SOFA_7720406745258_44688529424554,2-piece modular armless sofa.,11,sofa,luxury
S78012-G0402190-ARMLESS-SOFA_7720406745258_44688529424554,seat firmness: medium.,0,sofa,luxury
S78012-G0402190-ARMLESS-SOFA_7720406745258_44688529424554,care instructions.,0,sofa,luxury
KF-A1079-H706_6937255739562_43419709210794,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
KF-A1079-H706_6937255739562_43419709210794,fabric cover: linen.,0,chair,premium
KF-A1079-H706_6937255739562_43419709210794,"graceful silhouette with sloped arms, this club armchair is a classic piece with a fresh twist and might.",-6,chair,premium
Y606D-PU160_6936561746090_42670075379882,6“ x h40.,0,chair,premium
Y606D-PU160_6936561746090_42670075379882,the alina counter stool creates a classically designed transitional silhouette.,-3,chair,premium
